latitude,longitude,updated_type,updated_subtype,alert count
41.92,-87.73,Accident,Unclassified,21
41.92,-87.73,Hazard,On Road,184
41.92,-87.73,Hazard,On Shoulder,10
41.92,-87.73,Hazard,Weather,7
41.92,-87.73,Jam,Heavy Traffic,109
41.92,-87.73,Jam,Moderate Traffic,6
41.92,-87.73,Jam,Stand Still Traffic,46
41.92,-87.73,Jam,Unclassified,67
41.92,-87.73,Road Closed,Unclassified,15
41.92,-87.72,Accident,Major,2
41.92,-87.72,Accident,Minor,1
41.92,-87.72,Accident,Unclassified,14
41.92,-87.72,Hazard,On Road,167
41.92,-87.72,Hazard,On Shoulder,10
41.92,-87.72,Hazard,Unclassified,1
41.92,-87.72,Hazard,Weather,6
41.92,-87.72,Jam,Heavy Traffic,109
41.92,-87.72,Jam,Moderate Traffic,3
41.92,-87.72,Jam,Stand Still Traffic,74
41.92,-87.72,Jam,Unclassified,51
41.92,-87.72,Road Closed,Unclassified,13
41.92,-87.71,Accident,Minor,4
41.92,-87.71,Accident,Unclassified,31
41.92,-87.71,Hazard,On Road,344
41.92,-87.71,Hazard,On Shoulder,20
41.92,-87.71,Hazard,Unclassified,1
41.92,-87.71,Hazard,Weather,22
41.92,-87.71,Jam,Heavy Traffic,874
41.92,-87.71,Jam,Moderate Traffic,8
41.92,-87.71,Jam,Stand Still Traffic,408
41.92,-87.71,Jam,Unclassified,121
41.92,-87.71,Road Closed,Event,1
41.92,-87.71,Road Closed,Unclassified,173
41.92,-87.7,Accident,Major,14
41.92,-87.7,Accident,Minor,5
41.92,-87.7,Accident,Unclassified,75
41.92,-87.7,Hazard,On Road,306
41.92,-87.7,Hazard,On Shoulder,500
41.92,-87.7,Hazard,Unclassified,4
41.92,-87.7,Hazard,Weather,8
41.92,-87.7,Jam,Heavy Traffic,895
41.92,-87.7,Jam,Moderate Traffic,22
41.92,-87.7,Jam,Stand Still Traffic,615
41.92,-87.7,Jam,Unclassified,224
41.92,-87.7,Road Closed,Unclassified,19
41.92,-87.69,Accident,Major,45
41.92,-87.69,Accident,Minor,36
41.92,-87.69,Accident,Unclassified,237
41.92,-87.69,Hazard,On Road,1160
41.92,-87.69,Hazard,On Shoulder,1564
41.92,-87.69,Hazard,Unclassified,12
41.92,-87.69,Hazard,Weather,27
41.92,-87.69,Jam,Heavy Traffic,2548
41.92,-87.69,Jam,Moderate Traffic,63
41.92,-87.69,Jam,Stand Still Traffic,1797
41.92,-87.69,Jam,Unclassified,637
41.92,-87.69,Road Closed,Unclassified,19
41.92,-87.68,Accident,Major,35
41.92,-87.68,Accident,Minor,18
41.92,-87.68,Accident,Unclassified,130
41.92,-87.68,Hazard,On Road,517
41.92,-87.68,Hazard,On Shoulder,963
41.92,-87.68,Hazard,Unclassified,8
41.92,-87.68,Hazard,Weather,23
41.92,-87.68,Jam,Heavy Traffic,1641
41.92,-87.68,Jam,Moderate Traffic,65
41.92,-87.68,Jam,Stand Still Traffic,1066
41.92,-87.68,Jam,Unclassified,463
41.92,-87.68,Road Closed,Unclassified,12
41.92,-87.67,Accident,Major,5
41.92,-87.67,Accident,Minor,3
41.92,-87.67,Accident,Unclassified,69
41.92,-87.67,Hazard,On Road,306
41.92,-87.67,Hazard,On Shoulder,51
41.92,-87.67,Hazard,Unclassified,13
41.92,-87.67,Hazard,Weather,13
41.92,-87.67,Jam,Heavy Traffic,844
41.92,-87.67,Jam,Moderate Traffic,29
41.92,-87.67,Jam,Stand Still Traffic,893
41.92,-87.67,Jam,Unclassified,246
41.92,-87.67,Road Closed,Construction,1
41.92,-87.67,Road Closed,Hazard,1
41.92,-87.67,Road Closed,Unclassified,34
41.92,-87.66,Accident,Major,2
41.92,-87.66,Accident,Minor,1
41.92,-87.66,Accident,Unclassified,22
41.92,-87.66,Hazard,On Road,209
41.92,-87.66,Hazard,On Shoulder,12
41.92,-87.66,Hazard,Weather,12
41.92,-87.66,Jam,Heavy Traffic,285
41.92,-87.66,Jam,Moderate Traffic,21
41.92,-87.66,Jam,Stand Still Traffic,284
41.92,-87.66,Jam,Unclassified,127
41.92,-87.66,Road Closed,Unclassified,73
41.92,-87.65,Accident,Major,2
41.92,-87.65,Accident,Minor,2
41.92,-87.65,Accident,Unclassified,32
41.92,-87.65,Hazard,On Road,214
41.92,-87.65,Hazard,On Shoulder,23
41.92,-87.65,Hazard,Unclassified,2
41.92,-87.65,Hazard,Weather,11
41.92,-87.65,Jam,Heavy Traffic,533
41.92,-87.65,Jam,Moderate Traffic,26
41.92,-87.65,Jam,Stand Still Traffic,538
41.92,-87.65,Jam,Unclassified,218
41.92,-87.65,Road Closed,Unclassified,51
41.92,-87.64,Accident,Major,5
41.92,-87.64,Accident,Minor,14
41.92,-87.64,Accident,Unclassified,120
41.92,-87.64,Hazard,On Road,411
41.92,-87.64,Hazard,On Shoulder,494
41.92,-87.64,Hazard,Unclassified,2
41.92,-87.64,Hazard,Weather,36
41.92,-87.64,Jam,Heavy Traffic,603
41.92,-87.64,Jam,Moderate Traffic,17
41.92,-87.64,Jam,Stand Still Traffic,504
41.92,-87.64,Jam,Unclassified,215
41.92,-87.64,Road Closed,Construction,2
41.92,-87.64,Road Closed,Event,97
41.92,-87.64,Road Closed,Unclassified,106
41.92,-87.63,Accident,Major,3
41.92,-87.63,Accident,Minor,3
41.92,-87.63,Accident,Unclassified,9
41.92,-87.63,Hazard,On Road,84
41.92,-87.63,Hazard,On Shoulder,223
41.92,-87.63,Hazard,Weather,7
41.92,-87.63,Jam,Heavy Traffic,60
41.92,-87.63,Jam,Moderate Traffic,2
41.92,-87.63,Jam,Stand Still Traffic,34
41.92,-87.63,Jam,Unclassified,17
41.93,-87.91,Hazard,On Road,13
41.93,-87.91,Hazard,On Shoulder,1
41.93,-87.91,Hazard,Unclassified,1
41.93,-87.91,Hazard,Weather,1
41.93,-87.91,Jam,Heavy Traffic,1
41.93,-87.85,Accident,Unclassified,1
41.93,-87.85,Hazard,On Road,28
41.93,-87.85,Hazard,On Shoulder,1
41.93,-87.85,Hazard,Unclassified,1
41.93,-87.85,Jam,Stand Still Traffic,2
41.93,-87.84,Accident,Major,2
41.93,-87.84,Accident,Minor,2
41.93,-87.84,Accident,Unclassified,18
41.93,-87.84,Hazard,On Road,38
41.93,-87.84,Hazard,On Shoulder,13
41.93,-87.84,Hazard,Unclassified,5
41.93,-87.84,Hazard,Weather,2
41.93,-87.84,Jam,Heavy Traffic,41
41.93,-87.84,Jam,Moderate Traffic,1
41.93,-87.84,Jam,Stand Still Traffic,38
41.93,-87.84,Jam,Unclassified,11
41.93,-87.83,Accident,Unclassified,1
41.93,-87.83,Hazard,On Road,31
41.93,-87.83,Hazard,On Shoulder,3
41.93,-87.83,Jam,Heavy Traffic,3
41.93,-87.83,Jam,Stand Still Traffic,5
41.93,-87.83,Jam,Unclassified,2
41.93,-87.83,Road Closed,Unclassified,2
41.93,-87.82,Accident,Major,1
41.93,-87.82,Accident,Minor,1
41.93,-87.82,Accident,Unclassified,3
41.93,-87.82,Hazard,On Road,17
41.93,-87.82,Jam,Heavy Traffic,20
41.93,-87.82,Jam,Moderate Traffic,1
41.93,-87.82,Jam,Stand Still Traffic,13
41.93,-87.82,Jam,Unclassified,17
41.93,-87.82,Road Closed,Unclassified,1
41.93,-87.81,Accident,Unclassified,24
41.93,-87.81,Hazard,On Road,92
41.93,-87.81,Hazard,On Shoulder,2
41.93,-87.81,Hazard,Unclassified,1
41.93,-87.81,Hazard,Weather,2
41.93,-87.81,Jam,Heavy Traffic,69
41.93,-87.81,Jam,Moderate Traffic,3
41.93,-87.81,Jam,Stand Still Traffic,51
41.93,-87.81,Jam,Unclassified,38
41.93,-87.81,Road Closed,Unclassified,5
41.93,-87.8,Accident,Minor,3
41.93,-87.8,Accident,Unclassified,14
41.93,-87.8,Hazard,On Road,58
41.93,-87.8,Hazard,On Shoulder,1
41.93,-87.8,Hazard,Weather,6
41.93,-87.8,Jam,Heavy Traffic,53
41.93,-87.8,Jam,Moderate Traffic,3
41.93,-87.8,Jam,Stand Still Traffic,37
41.93,-87.8,Jam,Unclassified,29
41.93,-87.8,Road Closed,Unclassified,2
41.93,-87.79,Accident,Major,2
41.93,-87.79,Accident,Unclassified,15
41.93,-87.79,Hazard,On Road,89
41.93,-87.79,Hazard,On Shoulder,5
41.93,-87.79,Hazard,Unclassified,1
41.93,-87.79,Hazard,Weather,5
41.93,-87.79,Jam,Heavy Traffic,73
41.93,-87.79,Jam,Moderate Traffic,7
41.93,-87.79,Jam,Stand Still Traffic,45
41.93,-87.79,Jam,Unclassified,51
41.93,-87.79,Road Closed,Unclassified,3
41.93,-87.78,Accident,Major,1
41.93,-87.78,Accident,Unclassified,7
41.93,-87.78,Hazard,On Road,53
41.93,-87.78,Hazard,On Shoulder,6
41.93,-87.78,Hazard,Weather,2
41.93,-87.78,Jam,Heavy Traffic,71
41.93,-87.78,Jam,Moderate Traffic,2
41.93,-87.78,Jam,Stand Still Traffic,54
41.93,-87.78,Jam,Unclassified,35
41.93,-87.78,Road Closed,Unclassified,1
41.93,-87.77,Accident,Major,1
41.93,-87.77,Accident,Unclassified,17
41.93,-87.77,Hazard,On Road,98
41.93,-87.77,Hazard,On Shoulder,5
41.93,-87.77,Hazard,Unclassified,1
41.93,-87.77,Hazard,Weather,6
41.93,-87.77,Jam,Heavy Traffic,86
41.93,-87.77,Jam,Moderate Traffic,2
41.93,-87.77,Jam,Stand Still Traffic,58
41.93,-87.77,Jam,Unclassified,58
41.93,-87.77,Road Closed,Unclassified,4
41.93,-87.76,Accident,Major,2
41.93,-87.76,Accident,Unclassified,8
41.93,-87.76,Hazard,On Road,113
41.93,-87.76,Hazard,On Shoulder,4
41.93,-87.76,Hazard,Weather,11
41.93,-87.76,Jam,Heavy Traffic,70
41.93,-87.76,Jam,Moderate Traffic,6
41.93,-87.76,Jam,Stand Still Traffic,47
41.93,-87.76,Jam,Unclassified,40
41.93,-87.76,Road Closed,Unclassified,5
41.93,-87.75,Accident,Major,1
41.93,-87.75,Accident,Minor,3
41.93,-87.75,Accident,Unclassified,28
41.93,-87.75,Hazard,On Road,212
41.93,-87.75,Hazard,On Shoulder,14
41.93,-87.75,Hazard,Unclassified,1
41.93,-87.75,Hazard,Weather,11
41.93,-87.75,Jam,Heavy Traffic,88
41.93,-87.75,Jam,Moderate Traffic,3
41.93,-87.75,Jam,Stand Still Traffic,76
41.93,-87.75,Jam,Unclassified,60
41.93,-87.75,Road Closed,Event,2
41.93,-87.75,Road Closed,Unclassified,6
41.93,-87.74,Accident,Major,2
41.93,-87.74,Accident,Unclassified,14
41.93,-87.74,Hazard,On Road,96
41.93,-87.74,Hazard,On Shoulder,11
41.93,-87.74,Hazard,Unclassified,1
41.93,-87.74,Hazard,Weather,7
41.93,-87.74,Jam,Heavy Traffic,85
41.93,-87.74,Jam,Moderate Traffic,3
41.93,-87.74,Jam,Stand Still Traffic,77
41.93,-87.74,Jam,Unclassified,38
41.93,-87.74,Road Closed,Unclassified,4
41.93,-87.73,Accident,Minor,2
41.93,-87.73,Accident,Unclassified,28
41.93,-87.73,Hazard,On Road,344
41.93,-87.73,Hazard,On Shoulder,13
41.93,-87.73,Hazard,Unclassified,1
41.93,-87.73,Hazard,Weather,13
41.93,-87.73,Jam,Heavy Traffic,258
41.93,-87.73,Jam,Moderate Traffic,17
41.93,-87.73,Jam,Stand Still Traffic,247
41.93,-87.73,Jam,Unclassified,118
41.93,-87.73,Road Closed,Unclassified,18
41.93,-87.72,Accident,Major,3
41.93,-87.72,Accident,Minor,1
41.93,-87.72,Accident,Unclassified,27
41.93,-87.72,Hazard,On Road,671
41.93,-87.72,Hazard,On Shoulder,36
41.93,-87.72,Hazard,Unclassified,2
41.93,-87.72,Hazard,Weather,11
41.93,-87.72,Jam,Heavy Traffic,689
41.93,-87.72,Jam,Moderate Traffic,21
41.93,-87.72,Jam,Stand Still Traffic,799
41.93,-87.72,Jam,Unclassified,256
41.93,-87.72,Road Closed,Unclassified,59
41.93,-87.71,Accident,Major,26
41.93,-87.71,Accident,Minor,21
41.93,-87.71,Accident,Unclassified,188
41.93,-87.71,Hazard,On Road,938
41.93,-87.71,Hazard,On Shoulder,1980
41.93,-87.71,Hazard,Unclassified,13
41.93,-87.71,Hazard,Weather,35
41.93,-87.71,Jam,Heavy Traffic,2732
41.93,-87.71,Jam,Moderate Traffic,50
41.93,-87.71,Jam,Stand Still Traffic,1688
41.93,-87.71,Jam,Unclassified,587
41.93,-87.71,Road Closed,Construction,2
41.93,-87.71,Road Closed,Event,6
41.93,-87.71,Road Closed,Unclassified,78
41.93,-87.7,Accident,Major,43
41.93,-87.7,Accident,Minor,16
41.93,-87.7,Accident,Unclassified,180
41.93,-87.7,Hazard,On Road,837
41.93,-87.7,Hazard,On Shoulder,2063
41.93,-87.7,Hazard,Unclassified,9
41.93,-87.7,Hazard,Weather,33
41.93,-87.7,Jam,Heavy Traffic,2007
41.93,-87.7,Jam,Moderate Traffic,52
41.93,-87.7,Jam,Stand Still Traffic,1514
41.93,-87.7,Jam,Unclassified,540
41.93,-87.7,Road Closed,Event,3
41.93,-87.7,Road Closed,Unclassified,13
41.93,-87.69,Accident,Major,4
41.93,-87.69,Accident,Minor,11
41.93,-87.69,Accident,Unclassified,41
41.93,-87.69,Hazard,On Road,318
41.93,-87.69,Hazard,On Shoulder,39
41.93,-87.69,Hazard,Unclassified,1
41.93,-87.69,Hazard,Weather,9
41.93,-87.69,Jam,Heavy Traffic,479
41.93,-87.69,Jam,Moderate Traffic,20
41.93,-87.69,Jam,Stand Still Traffic,493
41.93,-87.69,Jam,Unclassified,185
41.93,-87.69,Road Closed,Event,4
41.93,-87.69,Road Closed,Unclassified,70
41.93,-87.68,Accident,Major,2
41.93,-87.68,Accident,Minor,3
41.93,-87.68,Accident,Unclassified,28
41.93,-87.68,Hazard,On Road,272
41.93,-87.68,Hazard,On Shoulder,15
41.93,-87.68,Hazard,Unclassified,1
41.93,-87.68,Hazard,Weather,19
41.93,-87.68,Jam,Heavy Traffic,642
41.93,-87.68,Jam,Moderate Traffic,27
41.93,-87.68,Jam,Stand Still Traffic,678
41.93,-87.68,Jam,Unclassified,236
41.93,-87.68,Road Closed,Event,2
41.93,-87.68,Road Closed,Unclassified,48
41.93,-87.67,Accident,Major,4
41.93,-87.67,Accident,Minor,2
41.93,-87.67,Accident,Unclassified,31
41.93,-87.67,Hazard,On Road,334
41.93,-87.67,Hazard,On Shoulder,38
